RPM, Speed, Water-temp (engine), Air-temp manifold, Batt voltage, Pot, MAP, Lambda, Gear Neautral, Oil-press, Water-temp, Oil-temp, unix-tid
 5094,  0, 84, 56,14, 20,1048,0.105833,255,255, 89,118,1279450021.843182
 5291,  0, 86, 56,14, 21,1048,0.106250,255,255, 89,118,1279450021.898116
 5247,  0, 83, 56,14, 21,1046,0.106250,255,255, 89,118,1279450021.958179
 5247,  0, 83, 56,14, 21,1046,0.106250,255,255, 89,118,1279450022.014180
 5549,  0, 82, 56,14, 21,1045,0.106250,255,255, 89,118,1279450022.070179
 5549,  0, 82, 56,14, 21,1045,0.106250,254,255, 89,118,1279450022.134140
 5549,  0, 83, 56,14, 21,1038,0.106250,255,255, 89,118,1279450022.186119
 5654,  0, 86, 56,14, 21,1034,0.106250,255,255, 89,118,1279450022.242153
 5654,  0, 86, 56,14, 21,1034,0.106250,254,255, 89,118,1279450022.302195
 5831,  0, 82, 56,14, 21,1030,0.106250,255,255, 89,118,1279450022.358115
 5831,  0, 82, 56,14, 21,1030,0.106250,255,255, 89,118,1279450022.418104
 5608,  0, 86, 56,14, 21,1023,0.106250,255,255, 89,118,1279450022.486113
 5994,  0, 82, 56,14, 21,1017,0.106250,255,255, 89,118,1279450022.531410
 5994,  0, 82, 56,14, 21,1017,0.106250,254,255, 89,118,1279450022.590161
 5960,  0, 82, 56,14, 21,1016,0.106250,255,255, 89,118,1279450022.647102
 5960,  0, 82, 56,14, 21,1016,0.106250,255,255, 89,118,1279450022.703222
 6029,  0, 82, 56,14, 21,1009,0.106250,255,255, 89,118,1279450022.766140
 6035,  0, 87, 56,14, 20,1011,0.106250,254,255, 89,118,1279450022.819386
 6035,  0, 87, 56,14, 20,1011,0.106250,255,255, 89,118,1279450022.878157
 6144,  0, 82, 56,14, 20,1007,0.106250,255,255, 89,118,1279450022.934121
 6144,  0, 86, 56,14, 20,1007,0.106250,252,255, 89,118,1279450022.994105
 6092,  0, 86, 56,14, 20,1008,0.106250,255,255, 89,118,1279450023.051195
 6246,  0, 82, 56,14, 20,1003,0.106250,254,255, 89,118,1279450023.107152
 6246,  0, 82, 56,14, 20,1003,0.106250,254,255, 89,118,1279450023.166169
 6092,  0, 82, 56,14, 20,1003,0.105833,255,255, 89,118,1279450023.222179
 6144,  0, 83, 56,14, 20, 996,0.105833,255,255, 89,118,1279450023.286113
 6144,  0, 83, 56,14, 20, 996,0.105833,255,255, 89,118,1279450023.339185
 6254,  0, 82, 56,14, 18, 988,0.105417,254,255, 89,118,1279450023.394155
 6254,  0, 82, 56,14, 18, 988,0.105417,255,255, 89,118,1279450023.470101
 6208,  0, 82, 56,14, 18, 983,0.105833,255,255, 89,118,1279450023.507424
 6208,  0, 81, 56,14, 21, 990,0.105833,254,255, 89,118,1279450023.566176
 6208,  0, 81, 56,14, 21, 990,0.105833,255,255, 89,118,1279450023.627182
 6368,  0, 82, 56,14, 24,1029,0.105833,254,255, 89,118,1279450023.682177
 6368,  0, 82, 56,14, 24,1029,0.105833,255,255, 89,118,1279450023.742111
 6431,  0, 82, 56,14, 25,1068,0.105833,255,255, 89,118,1279450023.798106
 6576,  0, 86, 56,14, 25,1080,0.105833,255,255, 89,118,1279450023.858105
 6576,  0, 86, 56,14, 25,1080,0.105833,255,255, 89,118,1279450023.914143
 6495,  0, 84, 56,14, 23,1081,0.106250,254,255, 89,118,1279450023.970091
 6495,  0, 84, 56,14, 23,1081,0.106250,255,255, 89,118,1279450024.042106
 6527,  0, 82, 56,14, 23,1054,0.106250,255,255, 89,118,1279450024.086876
 6576,  0, 82, 56,14, 23,1046,0.106250,255,255, 89,118,1279450024.143228
 6576,  0, 82, 56,14, 23,1046,0.106250,254,255, 89,118,1279450024.202104
 6576,  0, 85, 56,14, 16, 987,0.106250,255,255, 89,118,1279450024.254190
 6576,  0, 81, 56,14,  8, 987,0.106250,255,255, 89,118,1279450024.314178
 6330,  0, 81, 56,14,  8, 872,0.105833,255,255, 89,118,1279450024.375367
 5926,  0, 81, 56,14,  6, 807,0.105417,253,255, 89,118,1279450024.431402
 5926,  0, 81, 56,14,  6, 807,0.105417,255,255, 89,118,1279450024.490111
 6078,  0, 81, 56,14,  5, 756,0.105000,254,255, 89,118,1279450024.542175
 6008,  0, 85, 56,14,  5, 740,0.104167,255,255, 89,118,1279450024.602181
 6008,  0, 85, 56,14,  5, 740,0.104167,255,255, 89,118,1279450024.662181
 5766,  0, 81, 56,14,  5, 721,0.104167,255,255, 89,118,1279450024.715416
 5766,  0, 81, 56,14,  5, 721,0.104167,255,255, 89,118,1279450024.775229
 5502,  0, 85, 56,14,  5, 730,0.104167,254,255, 89,118,1279450024.838093
 5416,  0, 81, 56,14,  5, 746,0.104167,254,255, 89,118,1279450024.890117
 5416,  0, 81, 56,14,  5, 746,0.104167,255,255, 89,118,1279450024.950180
 5139,  0, 85, 56,14,  5, 774,0.104583,255,253, 89,118,1279450025.010108
 5139,  0, 85, 56,14,  5, 774,0.104583,255,255, 89,118,1279450025.066179
 5120,  0, 81, 56,14,  5, 793,0.104583,254,255, 89,118,1279450025.130101
 4766,  0, 85, 56,14,  5, 826,0.104583,248,255, 89,118,1279450025.178175
 4766,  0, 85, 56,14,  5, 826,0.104583,255,255, 89,118,1279450025.243107
 4739,  0, 83, 56,14,  5, 856,0.105000,255,255, 89,118,1279450025.291404
 4739,  0, 83, 56,14,  5, 856,0.105000,255,255, 89,118,1279450025.354108
 4655,  0, 82, 56,14,  5, 867,0.105000,255,255, 89,118,1279450025.407274
 4739,  0, 81, 56,14,  5, 869,0.105417,255,255, 89,118,1279450025.486085
 4739,  0, 81, 56,14,  5, 869,0.105417,255,255, 89,118,1279450025.523424
 3955,  0, 80, 56,14,  5, 885,0.105417,255,255, 89,118,1279450025.594110
 3955,  0, 80, 56,14,  5, 885,0.105417,255,255, 89,118,1279450025.647214
 3962,  0, 81, 56,14,  5, 910,0.105417,255,255, 89,118,1279450025.694913
 4007,  0, 81, 56,14,  5, 910,0.105417,255,255, 89,118,1279450025.762102
 4007,  0, 81, 56,14,  5, 912,0.105417,255,255, 89,118,1279450025.826197
 3478,  0, 80, 56,14,  5, 936,0.105833,255,255, 89,118,1279450025.867405
 3989,  0, 80, 56,14,  5, 941,0.105833,255,255, 89,118,1279450025.926174
 3989,  0, 80, 56,14,  5, 941,0.105833,254,255, 89,118,1279450026.011107
 3439,  0, 80, 56,14,  5, 945,0.105833,255,255, 89,118,1279450026.046124
 3439,  0, 80, 56,14,  5, 945,0.105833,255,255, 89,118,1279450026.114122
 3303,  0, 80, 56,14, 12,1001,0.106250,255,255, 89,118,1279450026.155367
 3793,  0, 82, 56,14, 12,1014,0.106250,255,255, 89,118,1279450026.218091
 3793,  0, 82, 56,14, 12,1014,0.105833,254,255, 89,118,1279450026.274112
 3394,  0, 82, 56,14, 11,1020,0.105833,255,255, 89,118,1279450026.330064
 3394,  0, 82, 56,14, 11,1020,0.105833,254,255, 89,118,1279450026.390194
 3639,  0, 80, 56,14, 11,1029,0.105833,255,255, 89,118,1279450026.442211
 3589,  0, 80, 56,14, 10,1029,0.105833,254,255, 89,118,1279450026.502193
 3589,  0, 80, 56,14, 10,1019,0.105833,255,255, 89,118,1279450026.559412
 3667,  0, 80, 56,14, 10,1010,0.105833,255,255, 89,118,1279450026.618127
 3667,  0, 80, 56,14, 10,1010,0.105833,255,255, 89,118,1279450026.674190
 3739,  0, 80, 56,14, 10,1000,0.105833,255,255, 89,118,1279450026.738117
 3739,  0, 80, 56,14, 10,1000,0.105833,255,255, 89,118,1279450026.798123
 3962,  0, 80, 56,14, 10, 997,0.105833,255,255, 89,118,1279450026.854814
 4735,  0, 81, 56,14, 10, 983,0.105833,247,253, 89,118,1279450026.911408
 4735,  0, 81, 56,14, 10, 983,0.105833,254,255, 89,118,1279450026.963371
 4163,  0, 80, 56,14,  9, 945,0.105417,255,255, 89,118,1279450027.018147
 3796,  0, 80, 56,14, 10, 980,0.105417,255,255, 89,118,1279450027.078112
 3796,  0, 80, 56,14, 10, 980,0.105417,255,255, 89,118,1279450027.146163
 3873,  0, 80, 56,14,  6, 961,0.105833,255,255, 89,118,1279450027.191401
 3873,  0, 80, 56,14,  6, 961,0.105833,255,255, 89,118,1279450027.254120
 4167,  0, 80, 56,14,  6, 957,0.105833,254,255, 89,118,1279450027.306118
 3962,  0, 81, 56,14,  6, 941,0.105833,255,255, 89,118,1279450027.370167
 3962,  0, 81, 56,14,  6, 941,0.105833,255,255, 89,118,1279450027.423194
 4305,  0, 81, 56,14,  6, 946,0.105833,255,255, 89,118,1279450027.486135
 3914,  0, 80, 56,14,  7, 946,0.105833,255,246, 89,118,1279450027.538121
 3914,  0, 80, 56,14,  7, 942,0.105833,254,255, 89,118,1279450027.618096
 4134,  0, 80, 56,14,  8, 954,0.105833,255,255, 89,118,1279450027.655369
 4134,  0, 80, 56,14,  8, 954,0.105833,255,255, 89,118,1279450027.714120
 4252,  0, 81, 56,14,  9, 952,0.105833,255,255, 89,118,1279450027.767368
 4174,  0, 83, 56,14, 11, 952,0.105833,255,255, 89,118,1279450027.826135
 4174,  0, 83, 56,14, 11, 974,0.105833,255,255, 89,118,1279450027.886174
 4431,  0, 81, 56,14, 12, 985,0.105833,255,255, 89,118,1279450027.946179
 4431,  0, 81, 56,14, 12, 985,0.105833,255,255, 89,116,1279450027.998167
 4323,  0, 81, 56,14, 13,1001,0.105833,254,255, 89,118,1279450028.062115
 4323,  0, 81, 56,14, 13,1001,0.105833,247,255, 89,118,1279450028.114121
 4427,  0, 81, 56,14, 14,1007,0.105833,255,255, 89,118,1279450028.174119
 4609,  0, 81, 56,14, 16,1018,0.105417,255,255, 89,118,1279450028.234174
 4609,  0, 81, 56,14, 16,1018,0.105417,255,255, 89,118,1279450028.287123
 4697,  0, 81, 56,14, 18,1039,0.105833,255,255, 89,118,1279450028.339222
 4647,  0, 81, 56,14, 19,1039,0.105833,255,255, 89,118,1279450028.402172
 4647,  0, 81, 56,14, 19,1047,0.105833,255,255, 89,116,1279450028.466120
 5079,  0, 81, 56,14, 19,1044,0.105833,255,255, 89,116,1279450028.514149
 5079,  0, 81, 56,14, 19,1044,0.105833,255,255, 89,116,1279450028.582131
 4865,  0, 81, 56,14, 19,1047,0.105833,255,255, 89,116,1279450028.627426
 5259,  0, 83, 56,14, 20,1040,0.105833,255,255, 89,116,1279450028.686178
 5259,  0, 83, 56,14, 20,1040,0.105833,255,255, 89,116,1279450028.758186
 5422,  0, 83, 56,14, 20,1041,0.105833,255,255, 89,116,1279450028.802392
 5422,  0, 83, 56,14, 20,1041,0.105833,255,255, 89,116,1279450028.866142
 5328,  0, 82, 56,14, 20,1030,0.106250,255,255, 89,116,1279450028.914151
 5427,  0, 81, 56,14, 20,1023,0.106250,255,255, 89,118,1279450028.982113
 5427,  0, 81, 56,14, 20,1023,0.106250,255,255, 89,118,1279450029.031423
 5691,  0, 82, 56,14, 20,1015,0.106250,255,255, 89,118,1279450029.090106
 5691,  0, 82, 56,14, 20,1015,0.106250,255,255, 89,118,1279450029.150172
 5766,  0, 83, 56,14, 20,1017,0.106250,255,255, 89,116,1279450029.218112
 5760,  0, 86, 56,14, 20,1008,0.106250,254,255, 89,116,1279450029.278180
 5760,  0, 86, 56,14, 20,1008,0.106250,255,255, 89,116,1279450029.323368
 5973,  0, 85, 56,14, 21,1010,0.106250,255,255, 89,116,1279450029.383165
 5994,  0, 82, 56,14, 24,1010,0.106250,255,255, 89,116,1279450029.438105
 5994,  0, 82, 56,14, 24,1044,0.106250,255,255, 89,116,1279450029.499104
 6099,  0, 86, 56,14, 26,1073,0.106250,255,255, 89,116,1279450029.562111
 6099,  0, 86, 56,14, 26,1073,0.106250,255,255, 89,118,1279450029.606933
 6239,  0, 82, 56,14, 29,1113,0.106250,255,255, 89,118,1279450029.663399
 6239,  0, 87, 56,14, 29,1113,0.106250,255,255, 89,118,1279450029.722172
 6368,  0, 87, 56,14, 30,1139,0.106250,255,255, 89,116,1279450029.782193
 6495,  0, 83, 56,14, 31,1152,0.106250,255,255, 89,116,1279450029.838114
 6495,  0, 83, 56,14, 31,1152,0.106250,254,255, 89,116,1279450029.898117
 6636,  0, 82, 56,14, 31,1155,0.106250,255,255, 89,116,1279450029.954080
 6685,  0, 82, 56,14, 31,1155,0.106250,255,255, 87,116,1279450030.015111
 6685,  0, 82, 56,14, 31,1155,0.106250,255,255, 89,116,1279450030.070190
 7042,  0, 82, 56,14, 31,1146,0.106250,255,255, 89,116,1279450030.138088
 7042,  0, 83, 56,14, 31,1146,0.106250,254,255, 87,116,1279450030.182662
 6995,  0, 83, 56,14, 29,1140,0.106250,254,255, 89,116,1279450030.239402
 6771,  0, 83, 56,14,  0, 986,0.106250,255,255, 87,116,1279450030.303364
 6771,  0, 83, 56,14,  0, 986,0.106250,255,255, 87,116,1279450030.359385
 6113,  0, 85, 56,14,  0, 765,0.106250,255,255, 87,116,1279450030.418148
 6113,  0, 85, 56,14,  0, 765,0.106250,255,255, 87,116,1279450030.471202
 5973,  0, 81, 56,14,  0, 696,0.105833,255,255, 87,116,1279450030.527150
 6113,  0, 85, 56,14,  0, 662,0.104583,254,255, 87,116,1279450030.586172
 6113,  0, 85, 56,14,  0, 662,0.104583,254,255, 87,116,1279450030.646165
 6029,  0, 82, 55,14,  0, 643,0.103750,253,255, 87,116,1279450030.702129
 6029,  0, 81, 55,14,  1, 643,0.103750,255,255, 87,116,1279450030.762109
 5973,  0, 81, 55,14,  1, 633,0.103750,255,255, 87,116,1279450030.815175
 5919,  0, 81, 56,14,  2, 629,0.103750,255,255, 87,116,1279450030.878087
 5919,  0, 81, 56,14,  2, 629,0.103750,255,255, 87,116,1279450030.934169
 5831,  0, 81, 56,14,  3, 637,0.103750,254,255, 87,116,1279450030.986175
 5831,  0, 81, 56,14,  3, 637,0.103750,255,255, 87,116,1279450031.050110
 5773,  0, 81, 56,14,  5, 670,0.104167,255,255, 87,116,1279450031.110173
 5946,  0, 81, 56,14, 16, 794,0.104583,255,255, 87,116,1279450031.199221
 5946,  0, 81, 56,14, 16, 794,0.104583,254,255, 87,116,1279450031.230080
 6187,  0, 86, 56,14, 19, 906,0.104583,255,255, 87,116,1279450031.279375
 5851,  0, 82, 55,14, 20, 962,0.104583,255,255, 87,116,1279450031.370153
 5851,  0, 82, 55,14, 20, 962,0.105417,255,255, 87,116,1279450031.398120
 6008,  0, 82, 56,14, 20, 988,0.105833,249,254, 87,116,1279450031.450162
 6008,  0, 82, 56,14, 20, 988,0.105833,255,255, 87,116,1279450031.534173
 5980,  0, 82, 56,14, 20, 993,0.106250,255,255, 87,116,1279450031.579130
 5980,  0, 82, 56,14, 20, 993,0.106250,255,255, 87,116,1279450031.623334
 5973,  0, 82, 56,14, 19, 992,0.106250,255,255, 87,116,1279450031.687235
 6158,  0, 86, 56,14, 19, 993,0.106250,255,255, 87,116,1279450031.734175
 6158,  0, 86, 56,14, 19, 993,0.106250,255,255, 87,116,1279450031.806113
 6246,  0, 82, 56,14, 19, 995,0.106250,255,255, 87,116,1279450031.851433
 6113,  0, 82, 56,14, 18, 985,0.106250,255,255, 87,116,1279450031.974136
 6113,  0, 82, 56,14, 18, 985,0.106250,255,255, 87,116,1279450031.994074
 6223,  0, 82, 56,14, 18, 973,0.105833,242,255, 87,116,1279450032.026101
 6223,  0, 82, 56,14, 18, 973,0.105833,255,255, 87,116,1279450032.086110
 6208,  0, 82, 56,14, 18, 983,0.105833,255,255, 87,116,1279450032.162180
 6291,  0, 82, 56,14, 19, 979,0.105833,255,255, 87,116,1279450032.199127
 6291,  0, 82, 56,14, 19, 979,0.105833,255,255, 87,116,1279450032.255144
 6216,  0, 82, 56,14, 19, 985,0.105833,255,255, 87,116,1279450032.314177
 6216,  0, 82, 56,14, 19, 985,0.105833,255,255, 87,116,1279450032.386169
 6254,  0, 82, 56,14, 19, 989,0.105833,255,255, 87,116,1279450032.442117
 6407,  0, 82, 56,14, 19, 984,0.105833,255,246, 87,116,1279450032.486106
 6407,  0, 82, 56,14, 19, 984,0.105833,255,255, 87,116,1279450032.542173
 6431,  0, 82, 56,14, 19, 985,0.105833,255,255, 87,116,1279450032.674084
 6431,  0, 84, 56,14, 19, 985,0.105833,255,255, 87,116,1279450032.674203
 6314,  0, 84, 56,14, 19, 987,0.105417,255,255, 87,116,1279450032.730100
 6330,  0, 82, 56,14, 19, 994,0.105417,255,249, 87,116,1279450032.774108
 6330,  0, 82, 56,14, 19, 994,0.105417,255,255, 87,116,1279450032.830176
 6345,  0, 82, 56,14, 19, 985,0.105833,255,255, 87,116,1279450032.890108
 6345,  0, 82, 56,14, 16, 985,0.105833,255,255, 87,116,1279450032.946169
 6407,  0, 82, 56,14, 16, 966,0.105417,255,255, 87,116,1279450033.006136
 6345,  0, 82, 56,14, 10, 904,0.105417,255,255, 87,116,1279450033.058165
 6345,  0, 82, 56,14, 10, 904,0.105417,255,255, 87,116,1279450033.118177
 6172,  0, 82, 56,14, 13, 883,0.105417,255,255, 87,116,1279450033.174172
 6179,  0, 84, 56,14, 14, 891,0.105417,255,255, 87,116,1279450033.238076
 6179,  0, 84, 56,14, 14, 891,0.105000,255,255, 87,116,1279450033.294073
 6276,  0, 81, 56,14, 13, 894,0.105000,255,255, 87,116,1279450033.414139
 6276,  0, 81, 56,14, 13, 894,0.105000,255,255, 87,116,1279450033.430127
 6179,  0, 84, 56,14,  7, 842,0.105417,255,255, 87,116,1279450033.462118
 6000,  0, 81, 56,14,  6, 794,0.105417,255,255, 87,116,1279450033.522171
 6000,  0, 81, 56,14,  6, 794,0.105417,255,255, 87,116,1279450033.582115
 5760,  0, 81, 56,14,  5, 759,0.105000,254,255, 87,116,1279450033.638158
 5760,  0, 81, 56,14,  5, 759,0.105000,255,255, 87,116,1279450033.694134
 5844,  0, 81, 56,14,  5, 732,0.104583,255,255, 87,116,1279450033.750171
 5560,  0, 81, 56,14,  4, 720,0.104583,254,255, 87,116,1279450033.810114
 5560,  0, 81, 56,14,  4, 720,0.104583,255,255, 87,116,1279450033.870114
 5519,  0, 82, 56,14,  4, 726,0.104583,255,255, 87,116,1279450033.922988
 5519,  0, 81, 56,14,  4, 726,0.104583,255,255, 87,116,1279450033.982091
 5422,  0, 81, 56,14,  4, 732,0.104583,254,255, 87,116,1279450034.038118
 5393,  0, 85, 56,14,  4, 747,0.104583,255,255, 87,116,1279450034.095413
 5393,  0, 85, 56,14,  4, 747,0.104583,255,255, 87,116,1279450034.154189
 5221,  0, 81, 56,14,  3, 758,0.105000,255,255, 87,116,1279450034.210174
 5221,  0, 85, 56,14,  3, 758,0.105000,255,253, 87,116,1279450034.270106
 5124,  0, 85, 56,14,  3, 765,0.104583,254,255, 87,116,1279450034.338116
 5044,  0, 80, 56,14,  3, 779,0.105000,254,255, 87,116,1279450034.383430
 5044,  0, 80, 56,14,  3, 779,0.105000,255,255, 87,116,1279450034.442192
 4788,  0, 81, 56,14,  3, 792,0.105000,254,255, 87,116,1279450034.542322
 4828,  0, 83, 56,14,  3, 792,0.105000,255,255, 87,116,1279450034.558113
 4828,  0, 83, 56,14,  3, 811,0.104583,255,255, 87,116,1279450034.618112
 4680,  0, 81, 56,14,  3, 828,0.105000,255,255, 87,116,1279450034.670194
 4680,  0, 81, 56,14,  3, 828,0.105000,255,255, 87,116,1279450034.731155
 4495,  0, 85, 56,14,  3, 836,0.105000,255,255, 87,116,1279450034.786109
 4408,  0, 81, 56,14,  4, 854,0.105000,254,255, 87,116,1279450034.846110
 4408,  0, 81, 56,14,  4, 854,0.105000,255,255, 87,116,1279450034.902169
 4503,  0, 85, 56,14,  6, 881,0.105000,255,255, 87,116,1279450034.958176
 4503,  0, 85, 56,14,  6, 881,0.105000,255,255, 87,116,1279450035.018110
 4609,  0, 81, 56,14,  7, 903,0.105417,255,255, 87,116,1279450035.078826
 4312,  0, 81, 56,14,  7, 903,0.105417,254,255, 87,116,1279450035.138104
 4312,  0, 81, 56,14,  7, 906,0.105417,254,255, 86,116,1279450035.202178
 4211,  0, 81, 56,14,  7, 931,0.105833,255,255, 87,116,1279450035.243372
 4211,  0, 81, 56,14,  7, 931,0.105833,254,255, 87,116,1279450035.310058
 4630,  0, 81, 56,14,  7, 924,0.105833,255,255, 87,116,1279450035.359398
 4194,  0, 81, 56,14,  7, 935,0.105833,255,255, 87,116,1279450035.418141
 4194,  0, 81, 56,14,  7, 935,0.105833,255,255, 87,116,1279450035.482161
 4519,  0, 81, 56,14,  8, 933,0.105833,255,255, 87,116,1279450035.534211
 4519,  0, 81, 56,14,  8, 933,0.105833,255,255, 87,116,1279450035.594106
 4249,  0, 84, 56,14,  8, 945,0.105833,254,255, 87,116,1279450035.650104
 4479,  0, 81, 56,14,  9, 953,0.105833,255,255, 87,116,1279450035.754169
 4479,  0, 81, 56,14,  9, 953,0.105833,255,255, 87,116,1279450035.774104
 4434,  0, 81, 56,14, 10, 958,0.105833,255,255, 87,116,1279450035.822085
 4434,  0, 81, 56,14, 10, 958,0.105833,255,255, 87,116,1279450035.879176
 4546,  0, 81, 56,14, 10, 959,0.105833,254,255, 87,116,1279450036.034101
 4476,  0, 82, 56,14, 10, 961,0.105833,255,255, 87,116,1279450036.038092
 4476,  0, 82, 56,14, 10, 961,0.105833,254,255, 87,116,1279450036.066129
 4431,  0, 81, 56,14, 10, 960,0.105833,255,255, 87,116,1279450036.114073
 4434,  0, 81, 56,14, 10, 960,0.105833,255,255, 87,116,1279450036.174110
 4434,  0, 81, 56,14, 10, 959,0.105833,255,255, 87,116,1279450036.234180
 4705,  0, 81, 56,14, 10, 958,0.105833,255,255, 87,116,1279450036.283373
 4705,  0, 81, 56,14, 10, 958,0.105833,255,255, 87,116,1279450036.394148
 4523,  0, 80, 56,14, 10, 963,0.106250,254,255, 86,116,1279450036.510118
 4582,  0, 81, 56,14,  8, 948,0.106250,254,255, 87,116,1279450036.510246
 4582,  0, 81, 56,14,  8, 948,0.106250,255,255, 87,116,1279450036.526151
 4457,  0, 81, 56,14,  6, 929,0.105833,255,255, 87,116,1279450036.570165
 4457,  0, 81, 56,14,  6, 929,0.105833,254,255, 87,116,1279450036.630128
 4622,  0, 81, 56,14,  6, 910,0.105833,255,255, 87,116,1279450036.726143
 4273,  0, 80, 56,14,  6, 915,0.105833,255,255, 87,116,1279450036.754046
 4273,  0, 80, 56,14,  6, 915,0.105833,255,255, 87,116,1279450036.826110
 4438,  0, 80, 56,14,  6, 916,0.105833,255,255, 87,116,1279450036.871368
 4438,  0, 80, 56,14,  6, 916,0.105833,255,255, 87,116,1279450036.919416
 4578,  0, 81, 56,14,  6, 911,0.105833,255,255, 87,116,1279450036.971405
 4578,  0, 80, 56,14,  6, 911,0.105833,255,255, 87,116,1279450037.042086
 4160,  0, 80, 56,14,  6, 917,0.105833,255,255, 87,116,1279450037.087419
 4270,  0, 81, 56,14,  6, 924,0.105833,255,255, 87,116,1279450037.143438
 4270,  0, 81, 56,14,  6, 924,0.105833,255,255, 87,116,1279450037.202180
 4255,  0, 81, 56,14,  6, 922,0.105833,255,255, 87,116,1279450037.259198
 4154,  0, 80, 56,14,  6, 932,0.105833,255,255, 87,116,1279450037.318107
 4154,  0, 80, 56,14,  6, 932,0.105833,255,255, 87,116,1279450037.378107
 3986,  0, 81, 56,14,  6, 930,0.105833,254,255, 87,116,1279450037.434113
 3986,  0, 81, 56,14,  6, 930,0.105833,254,255, 87,116,1279450037.494110
 4035,  0, 82, 56,14,  6, 936,0.105833,255,255, 87,116,1279450037.546176
 3845,  0, 81, 56,14,  6, 936,0.105833,255,255, 87,116,1279450037.606896
 3845,  0, 81, 56,14,  6, 936,0.105833,255,255, 87,116,1279450037.662190
 4147,  0, 80, 56,14,  6, 941,0.105833,254,255, 87,116,1279450037.722114
 4147,  0, 84, 56,14,  6, 941,0.105833,255,255, 87,116,1279450037.778170
 3551,  0, 84, 56,14,  6, 942,0.106250,254,255, 87,116,1279450037.846133
 3923,  0, 80, 56,14,  6, 951,0.106250,255,255, 87,116,1279450037.894190
 3923,  0, 80, 56,14,  6, 951,0.106250,254,255, 87,116,1279450037.951412
 3437,  0, 81, 56,14,  6, 960,0.105833,255,255, 87,116,1279450038.018194
 3437,  0, 80, 56,14,  6, 960,0.105833,255,255, 87,116,1279450038.071391
 3862,  0, 80, 56,14,  6, 969,0.106250,255,255, 87,116,1279450038.126108
 3554,  0, 80, 56,14,  6, 954,0.105833,255,255, 87,116,1279450038.182107
 3554,  0, 80, 56,14,  6, 954,0.105833,255,255, 87,116,1279450038.238159
 3459,  0, 80, 56,14,  6, 984,0.105833,255,255, 87,116,1279450038.294171
 4016,  0, 80, 56,14,  6, 966,0.105833,255,255, 87,116,1279450038.354082
 4016,  0, 80, 56,14,  6, 966,0.105833,254,255, 87,116,1279450038.414170
 3244,  0, 80, 56,14,  4, 975,0.105833,255,255, 87,116,1279450038.470136
 3244,  0, 80, 56,14,  4, 975,0.105833,255,255, 87,116,1279450038.526173
 3414,  0, 80, 56,14,  6, 999,0.105833,254,255, 87,116,1279450038.582121
 4327,  0, 83, 56,14,  7, 968,0.105833,255,255, 87,116,1279450038.646115
 4327,  0, 83, 56,14,  7, 968,0.105833,255,255, 87,116,1279450038.698159
